name,time,state
Staande_Lamp_3,1510340245203,1
Staande_Lamp_3,1510341164483,0
Staande_Lamp_3,1510343241681,0
Staande_Lamp_4,1510342232224,0
Staande_Lamp_5,1510340697343,0
Staande_Lamp_1,1510344133495,1
Staande_Lamp_2,1510344706251,0
Staande_Lamp_3,1510345450323,1
Staande_Lamp_3,1510343724400,0
Staande_Lamp_3,1510346315757,0
Staande_Lamp_4,1510343867570,0
Staande_Lamp_5,1510345244277,0
Staande_Lamp_1,1510348828120,0
Staande_Lamp_2,1510346505193,1
Staande_Lamp_3,1510348662610,1
Staande_Lamp_3,1510348282157,1
Staande_Lamp_3,1510350232094,1
Staande_Lamp_4,1510348045768,0
Staande_Lamp_5,1510349269222,0
Staande_Lamp_1,1510352457601,0
Staande_Lamp_2,1510352162939,1
Staande_Lamp_3,1510351520481,0
Staande_Lamp_3,1510351635200,0
Staande_Lamp_3,1510352108459,1
Staande_Lamp_4,1510353559931,1
Staande_Lamp_5,1510351547883,1
Staande_Lamp_1,1510355698649,0
Staande_Lamp_2,1510354869498,0
Staande_Lamp_3,1510355097674,0
Staande_Lamp_3,1510355126749,1
Staande_Lamp_3,1510355778842,0
Staande_Lamp_4,1510355712145,0
Staande_Lamp_5,1510356382094,1
Staande_Lamp_1,1510357494275,0
Staande_Lamp_2,1510357862963,0
Staande_Lamp_3,1510358043958,0
Staande_Lamp_3,1510360269380,0
Staande_Lamp_3,1510359332645,0
Staande_Lamp_4,1510358742073,0
Staande_Lamp_5,1510358464076,0
Staande_Lamp_1,1510361505991,0
Staande_Lamp_2,1510362730326,1
Staande_Lamp_3,1510362904668,1
Staande_Lamp_3,1510363976721,0
Staande_Lamp_3,1510365555391,0
Staande_Lamp_4,1510362012196,0
Staande_Lamp_5,1510363665162,0
Staande_Lamp_1,1510366714101,1
Staande_Lamp_2,1510365641658,1
Staande_Lamp_3,1510364832527,1
Staande_Lamp_3,1510365873437,1
Staande_Lamp_3,1510366979562,0
Staande_Lamp_4,1510365659017,1
Staande_Lamp_5,1510365705608,1
Staande_Lamp_1,1510368269219,0
Staande_Lamp_2,1510370468888,0
Staande_Lamp_3,1510369874602,1
Staande_Lamp_3,1510369136553,0
Staande_Lamp_3,1510372169298,0
Staande_Lamp_4,1510370790445,0
Staande_Lamp_5,1510370163035,0
Staande_Lamp_1,1510372526042,0
Staande_Lamp_2,1510373931303,0
Staande_Lamp_3,1510372654383,1
Staande_Lamp_3,1510374014570,0
Staande_Lamp_3,1510374514144,1
Staande_Lamp_4,1510373929296,0
Staande_Lamp_5,1510373257880,0
Staande_Lamp_1,1510376106099,0
Staande_Lamp_2,1510376578715,0
Staande_Lamp_3,1510377365890,1
Staande_Lamp_3,1510376366947,1
Staande_Lamp_3,1510377993130,1
Staande_Lamp_4,1510377893269,1
Staande_Lamp_5,1510378321357,1
Staande_Lamp_1,1510379092602,1
Staande_Lamp_2,1510379202521,0
Staande_Lamp_3,1510379799375,0
Staande_Lamp_3,1510380063030,0
Staande_Lamp_3,1510381490024,1
Staande_Lamp_4,1510380732877,0
Staande_Lamp_5,1510379195723,1
Staande_Lamp_1,1510382352942,0
Staande_Lamp_2,1510382835382,0
Staande_Lamp_3,1510384771995,1
Staande_Lamp_3,1510383893988,1
Staande_Lamp_3,1510386433188,1
Staande_Lamp_4,1510385105715,0
Staande_Lamp_5,1510383940853,0
Staande_Lamp_1,1510387068611,0
Staande_Lamp_2,1510388427664,0
Staande_Lamp_3,1510387438082,0
Staande_Lamp_3,1510387321511,1
Staande_Lamp_3,1510388734595,1
Staande_Lamp_4,1510387965288,0
Staande_Lamp_5,1510388579862,1
Staande_Lamp_1,1510390162390,1
Staande_Lamp_2,1510392211770,0
Staande_Lamp_3,1510391651976,1
Staande_Lamp_3,1510392280291,0
Staande_Lamp_3,1510394611946,0
Staande_Lamp_4,1510390586059,0
Staande_Lamp_5,1510392301328,0
Staande_Lamp_1,1510395585454,0
Staande_Lamp_2,1510394444102,0
Staande_Lamp_3,1510393080510,1
Staande_Lamp_3,1510394995319,0
Staande_Lamp_3,1510396176252,0
Staande_Lamp_4,1510394172795,0
Staande_Lamp_5,1510394943205,1
Staande_Lamp_1,1510397974415,0
Staande_Lamp_2,1510397017754,1
Staande_Lamp_3,1510397796566,1
Staande_Lamp_3,1510398035492,0
Staande_Lamp_3,1510400468980,1
Staande_Lamp_4,1510398169883,0
Staande_Lamp_5,1510397571954,1
Staande_Lamp_1,1510400299787,0
Staande_Lamp_2,1510402495551,1
Staande_Lamp_3,1510403064622,1
Staande_Lamp_3,1510402254363,1
Staande_Lamp_3,1510403863530,0
Staande_Lamp_4,1510403443023,0
Staande_Lamp_5,1510403463615,1
Staande_Lamp_1,1510405300999,1
Staande_Lamp_2,1510404647686,1
Staande_Lamp_3,1510405759851,0
Staande_Lamp_3,1510405938649,0
Staande_Lamp_3,1510408410452,1
Staande_Lamp_4,1510406290845,1
Staande_Lamp_5,1510406745837,1
Staande_Lamp_1,1510407430023,0
Staande_Lamp_2,1510408070510,1
Staande_Lamp_3,1510409513351,1
Staande_Lamp_3,1510410146926,0
Staande_Lamp_3,1510412068686,1
Staande_Lamp_4,1510411131611,1
Staande_Lamp_5,1510409141190,0
Staande_Lamp_1,1510413433479,1
Staande_Lamp_2,1510412987537,1
Staande_Lamp_3,1510413365592,1
Staande_Lamp_3,1510412289768,0
Staande_Lamp_3,1510413315201,0
Staande_Lamp_4,1510414902216,1
Staande_Lamp_5,1510414177820,1
Staande_Lamp_1,1510416111887,0
Staande_Lamp_2,1510415452420,1
Staande_Lamp_3,1510416888152,0
Staande_Lamp_3,1510416174786,1
Staande_Lamp_3,1510418660748,0
Staande_Lamp_4,1510418114417,1
Staande_Lamp_5,1510417897500,1
Staande_Lamp_1,1510420802067,0
Staande_Lamp_2,1510420951780,0
Staande_Lamp_3,1510420842969,1
Staande_Lamp_3,1510420606271,0
Staande_Lamp_3,1510421645623,0
Staande_Lamp_4,1510421614791,0
Staande_Lamp_5,1510420984246,0
Staande_Lamp_1,1510423815051,0
Staande_Lamp_2,1510423893347,1
Staande_Lamp_3,1510423895345,1
Staande_Lamp_3,1510425577953,0
Staande_Lamp_3,1510425263945,1
Staande_Lamp_4,1510423510182,0
Staande_Lamp_5,1510425125543,0
Staande_Lamp_1,1510425444228,0
Staande_Lamp_2,1510428066346,0
Staande_Lamp_3,1510426878043,0
Staande_Lamp_3,1510428216318,0
Staande_Lamp_3,1510430052700,1
Staande_Lamp_4,1510429498061,1
Staande_Lamp_5,1510426799013,0
Staande_Lamp_1,1510431747688,1
Staande_Lamp_2,1510429460512,0
Staande_Lamp_3,1510431486193,1
Staande_Lamp_3,1510432156966,1
Staande_Lamp_3,1510433611687,0
Staande_Lamp_4,1510432989728,0
Staande_Lamp_5,1510431475236,1
Staande_Lamp_1,1510433148018,1
Staande_Lamp_2,1510434440626,0
Staande_Lamp_3,1510433578583,1
Staande_Lamp_3,1510435140692,0
Staande_Lamp_3,1510437608091,0
Staande_Lamp_4,1510435672027,1
Staande_Lamp_5,1510433507764,0
Staande_Lamp_1,1510437903466,0
Staande_Lamp_2,1510436805551,1
Staande_Lamp_3,1510437978452,1
Staande_Lamp_3,1510438780097,1
Staande_Lamp_3,1510440795407,1
Staande_Lamp_4,1510439707565,1
Staande_Lamp_5,1510437058978,1
Staande_Lamp_1,1510441493488,1
Staande_Lamp_2,1510442665846,0
Staande_Lamp_3,1510440853986,0
Staande_Lamp_3,1510442541720,0
Staande_Lamp_3,1510445064368,1
Staande_Lamp_4,1510442112018,1
Staande_Lamp_5,1510443258428,1
Staande_Lamp_1,1510444979157,1
Staande_Lamp_2,1510443754938,1
Staande_Lamp_3,1510443709391,1
Staande_Lamp_3,1510447254313,1
Staande_Lamp_3,1510447342362,0
Staande_Lamp_4,1510445064118,1
Staande_Lamp_5,1510446678239,1
Staande_Lamp_1,1510447630050,0
Staande_Lamp_2,1510447278729,0
Staande_Lamp_3,1510449444392,0
Staande_Lamp_3,1510449085691,0
Staande_Lamp_3,1510450450708,1
Staande_Lamp_4,1510448528161,0
Staande_Lamp_5,1510448375007,1
Staande_Lamp_1,1510451594029,1
Staande_Lamp_2,1510451745658,1
Staande_Lamp_3,1510451886737,0
Staande_Lamp_3,1510453960935,1
Staande_Lamp_3,1510454379704,0
Staande_Lamp_4,1510454470339,1
Staande_Lamp_5,1510451645884,1
Staande_Lamp_1,1510457025085,1
Staande_Lamp_2,1510455062493,0
Staande_Lamp_3,1510456635052,0
Staande_Lamp_3,1510456702249,0
Staande_Lamp_3,1510457883099,1
Staande_Lamp_4,1510457492325,1
Staande_Lamp_5,1510456710165,1
Staande_Lamp_1,1510459625962,1
Staande_Lamp_2,1510457706178,0
Staande_Lamp_3,1510458787684,0
Staande_Lamp_3,1510461082141,1
Staande_Lamp_3,1510460247357,0
Staande_Lamp_4,1510461211639,0
Staande_Lamp_5,1510459313344,1
Staande_Lamp_1,1510461701876,1
Staande_Lamp_2,1510462274405,0
Staande_Lamp_3,1510462051861,1
Staande_Lamp_3,1510463816314,1
Staande_Lamp_3,1510466463266,0
Staande_Lamp_4,1510463146899,1
Staande_Lamp_5,1510464670970,1
Staande_Lamp_1,1510466922904,1
Staande_Lamp_2,1510467488027,1
Staande_Lamp_3,1510466666372,1
Staande_Lamp_3,1510467674945,1
Staande_Lamp_3,1510467933245,1
Staande_Lamp_4,1510468935338,1
Staande_Lamp_5,1510468145457,0
Staande_Lamp_1,1510469213364,1
Staande_Lamp_2,1510468531681,0
Staande_Lamp_3,1510470260859,1
Staande_Lamp_3,1510471734900,0
Staande_Lamp_3,1510471904690,0
Staande_Lamp_4,1510472140226,1
Staande_Lamp_5,1510471404634,0
Staande_Lamp_1,1510473253190,1
Staande_Lamp_2,1510474635388,1
Staande_Lamp_3,1510472455516,0
Staande_Lamp_3,1510474646266,0
Staande_Lamp_3,1510474521317,0
Staande_Lamp_4,1510474658830,0
Staande_Lamp_5,1510474664384,1
Staande_Lamp_1,1510476738477,0
Staande_Lamp_2,1510476420023,0
Staande_Lamp_3,1510476132417,0
Staande_Lamp_3,1510478910452,0
Staande_Lamp_3,1510478693111,1
Staande_Lamp_4,1510477415535,1
Staande_Lamp_5,1510478918902,1
Staande_Lamp_1,1510480922297,0
Staande_Lamp_2,1510480832457,1
Staande_Lamp_3,1510481373813,1
Staande_Lamp_3,1510480614980,0
Staande_Lamp_3,1510482342640,0
Staande_Lamp_4,1510483324476,0
Staande_Lamp_5,1510481185072,0
Staande_Lamp_1,1510485327650,1
Staande_Lamp_2,1510485761261,0
Staande_Lamp_3,1510483650004,0
Staande_Lamp_3,1510485176507,1
Staande_Lamp_3,1510487351574,0
Staande_Lamp_4,1510485398622,0
Staande_Lamp_5,1510485292923,0
Staande_Lamp_1,1510487951002,1
Staande_Lamp_2,1510486635680,1
Staande_Lamp_3,1510488939980,1
Staande_Lamp_3,1510489744118,0
Staande_Lamp_3,1510489958568,1
Staande_Lamp_4,1510488474226,0
Staande_Lamp_5,1510489260409,0
Staande_Lamp_1,1510492759658,1
Staande_Lamp_2,1510491627769,0
Staande_Lamp_3,1510491104373,1
Staande_Lamp_3,1510493404972,1
Staande_Lamp_3,1510494328315,1
Staande_Lamp_4,1510491514157,0
Staande_Lamp_5,1510493656632,0
Staande_Lamp_1,1510496316238,1
Staande_Lamp_2,1510495156485,1
Staande_Lamp_3,1510496271155,0
Staande_Lamp_3,1510495666227,0
Staande_Lamp_3,1510497322677,0
Staande_Lamp_4,1510495431162,1
Staande_Lamp_5,1510497270321,1
Staande_Lamp_1,1510499243333,1
Staande_Lamp_2,1510498339206,1
Staande_Lamp_3,1510499783750,1
Staande_Lamp_3,1510500782457,1
Staande_Lamp_3,1510500035094,0
Staande_Lamp_4,1510500209476,1
Staande_Lamp_5,1510500557550,0
Staande_Lamp_1,1510503387862,1
Staande_Lamp_2,1510500933340,0
Staande_Lamp_3,1510502127627,1
Staande_Lamp_3,1510503827367,0
Staande_Lamp_3,1510503411637,1
Staande_Lamp_4,1510503300458,0
Staande_Lamp_5,1510504016663,1
Staande_Lamp_1,1510505497701,0
Staande_Lamp_2,1510505870863,1
Staande_Lamp_3,1510506773099,0
Staande_Lamp_3,1510505758611,0
Staande_Lamp_3,1510508317365,1
Staande_Lamp_4,1510507517132,0
Staande_Lamp_5,1510506934853,0
Staande_Lamp_1,1510510625924,1
Staande_Lamp_2,1510508931898,0
Staande_Lamp_3,1510508404273,0
Staande_Lamp_3,1510511183421,1
Staande_Lamp_3,1510512125741,0
Staande_Lamp_4,1510509623409,0
Staande_Lamp_5,1510509349503,1
Staande_Lamp_1,1510514458344,1
Staande_Lamp_2,1510513790845,0
Staande_Lamp_3,1510511993111,0
Staande_Lamp_3,1510515131303,0
Staande_Lamp_3,1510514225967,1
Staande_Lamp_4,1510515433151,1
Staande_Lamp_5,1510512600274,1
Staande_Lamp_1,1510515552567,0
Staande_Lamp_2,1510517189937,1
Staande_Lamp_3,1510516105046,1
Staande_Lamp_3,1510516814912,1
Staande_Lamp_3,1510519650086,1
Staande_Lamp_4,1510518922139,1
Staande_Lamp_5,1510517609745,0
Staande_Lamp_1,1510519048858,0
Staande_Lamp_2,1510519662121,0
Staande_Lamp_3,1510521068149,1
Staande_Lamp_3,1510521811867,0
Staande_Lamp_3,1510523164745,0
Staande_Lamp_4,1510522596849,1
Staande_Lamp_5,1510520742484,1
Staande_Lamp_1,1510524839900,0
Staande_Lamp_2,1510524935401,0
Staande_Lamp_3,1510524646629,0
Staande_Lamp_3,1510523938465,0
Staande_Lamp_3,1510525915596,1
Staande_Lamp_4,1510526440017,0
Staande_Lamp_5,1510524838204,0
Staande_Lamp_1,1510526400933,0
Staande_Lamp_2,1510527611870,1
Staande_Lamp_3,1510528210105,0
Staande_Lamp_3,1510528589987,0
Staande_Lamp_3,1510531317635,1
Staande_Lamp_4,1510529957985,1
Staande_Lamp_5,1510526708737,0
Staande_Lamp_1,1510531663381,1
Staande_Lamp_2,1510530613590,0
Staande_Lamp_3,1510531241967,0
Staande_Lamp_3,1510531957994,0
Staande_Lamp_3,1510532349160,1
Staande_Lamp_4,1510533152270,0
Staande_Lamp_5,1510531050393,1
Staande_Lamp_1,1510535682691,1
Staande_Lamp_2,1510535612938,1
Staande_Lamp_3,1510534210890,1
Staande_Lamp_3,1510536466912,1
Staande_Lamp_3,1510536125815,0
Staande_Lamp_4,1510537085629,1
Staande_Lamp_5,1510535285613,1
Staande_Lamp_1,1510539534880,0
Staande_Lamp_2,1510537643003,0
Staande_Lamp_3,1510539299976,1
Staande_Lamp_3,1510539804665,1
Staande_Lamp_3,1510539660031,0
Staande_Lamp_4,1510538483457,0
Staande_Lamp_5,1510539262620,1
Staande_Lamp_1,1510543262152,0
Staande_Lamp_2,1510541740674,1
Staande_Lamp_3,1510541679243,0
Staande_Lamp_3,1510543465135,1
Staande_Lamp_3,1510543067000,1
Staande_Lamp_4,1510543282646,0
Staande_Lamp_5,1510542955436,1
Staande_Lamp_1,1510546880933,1
Staande_Lamp_2,1510546388250,1
Staande_Lamp_3,1510546344225,0
Staande_Lamp_3,1510545814928,0
Staande_Lamp_3,1510548256444,0
Staande_Lamp_4,1510545811585,1
Staande_Lamp_5,1510545780835,1
Staande_Lamp_1,1510548178386,1
Staande_Lamp_2,1510548888426,0
Staande_Lamp_3,1510547735875,0
Staande_Lamp_3,1510550726710,0
Staande_Lamp_3,1510550410601,0
Staande_Lamp_4,1510550848357,0
Staande_Lamp_5,1510548489005,1
Staande_Lamp_1,1510551728903,0
Staande_Lamp_2,1510551798554,0
Staande_Lamp_3,1510551547730,1
Staande_Lamp_3,1510553583939,1
Staande_Lamp_3,1510554504767,1
Staande_Lamp_4,1510554773128,1
Staande_Lamp_5,1510553898920,1
Staande_Lamp_1,1510556512735,1
Staande_Lamp_2,1510557858603,0
Staande_Lamp_3,1510557252381,0
Staande_Lamp_3,1510557235643,0
Staande_Lamp_3,1510557536774,0
Staande_Lamp_4,1510557217026,1
Staande_Lamp_5,1510555891883,1
Staande_Lamp_1,1510559039142,1
Staande_Lamp_2,1510560896144,0
Staande_Lamp_3,1510561427216,1
Staande_Lamp_3,1510559850428,0
Staande_Lamp_3,1510561695523,0
Staande_Lamp_4,1510560983405,1
Staande_Lamp_5,1510559999261,1
Staande_Lamp_1,1510564086019,0
Staande_Lamp_2,1510564131191,0
Staande_Lamp_3,1510563630182,1
Staande_Lamp_3,1510566168651,1
Staande_Lamp_3,1510565017414,1
Staande_Lamp_4,1510563636805,1
Staande_Lamp_5,1510564143591,0
Staande_Lamp_1,1510566826688,0
Staande_Lamp_2,1510567861688,0
Staande_Lamp_3,1510566710988,0
Staande_Lamp_3,1510568188034,1
Staande_Lamp_3,1510568642216,1
Staande_Lamp_4,1510568205498,0
Staande_Lamp_5,1510568152858,0
Staande_Lamp_1,1510569368987,0
Staande_Lamp_2,1510571178739,1
Staande_Lamp_3,1510571057841,1
Staande_Lamp_3,1510572056766,0
Staande_Lamp_3,1510574409871,0
Staande_Lamp_4,1510570783990,1
Staande_Lamp_5,1510570308589,1
Staande_Lamp_1,1510574323310,0
Staande_Lamp_2,1510575188668,1
Staande_Lamp_3,1510575490693,1
Staande_Lamp_3,1510575376257,0
Staande_Lamp_3,1510576260322,0
Staande_Lamp_4,1510574493702,0
Staande_Lamp_5,1510574139399,0
Staande_Lamp_1,1510579421054,1
Staande_Lamp_2,1510577681123,1
Staande_Lamp_3,1510578493739,0
Staande_Lamp_3,1510580510133,0
Staande_Lamp_3,1510581740534,1
Staande_Lamp_4,1510577907628,1
Staande_Lamp_5,1510577963802,1
Staande_Lamp_1,1510580375911,0
Staande_Lamp_2,1510582875422,1
Staande_Lamp_3,1510580892572,0
Staande_Lamp_3,1510582597706,0
Staande_Lamp_3,1510582717133,1
Staande_Lamp_4,1510583809808,0
Staande_Lamp_5,1510582807239,1
Staande_Lamp_1,1510585916313,0
Staande_Lamp_2,1510584115044,0
Staande_Lamp_3,1510584437165,1
Staande_Lamp_3,1510587759154,1
Staande_Lamp_3,1510586128088,1
Staande_Lamp_4,1510585175643,1
Staande_Lamp_5,1510584611185,0
Staande_Lamp_1,1510589166513,1
Staande_Lamp_2,1510589067109,1
Staande_Lamp_3,1510589229946,0
Staande_Lamp_3,1510590007301,1
Staande_Lamp_3,1510592587727,0
Staande_Lamp_4,1510589045270,1
Staande_Lamp_5,1510590400494,1
Staande_Lamp_1,1510591975304,1
Staande_Lamp_2,1510592231664,1
Staande_Lamp_3,1510593516478,1
Staande_Lamp_3,1510593918296,0
Staande_Lamp_3,1510593850952,0
Staande_Lamp_4,1510594404678,1
Staande_Lamp_5,1510592218327,1
Staande_Lamp_1,1510595384721,0
Staande_Lamp_2,1510595963781,1
Staande_Lamp_3,1510595464129,1
Staande_Lamp_3,1510597460327,0
Staande_Lamp_3,1510598959140,0
Staande_Lamp_4,1510598132283,1
Staande_Lamp_5,1510597374489,1
Staande_Lamp_1,1510598222747,1
Staande_Lamp_2,1510599866617,1
Staande_Lamp_3,1510599635049,0
Staande_Lamp_3,1510600446075,0
Staande_Lamp_3,1510600644298,1
Staande_Lamp_4,1510600049514,1
Staande_Lamp_5,1510599526184,1
Staande_Lamp_1,1510601904271,0
Staande_Lamp_2,1510604022417,0
Staande_Lamp_3,1510603567347,1
Staande_Lamp_3,1510604492858,0
Staande_Lamp_3,1510604757835,0
Staande_Lamp_4,1510605845386,0
Staande_Lamp_5,1510604744635,1
Staande_Lamp_1,1510608138853,0
Staande_Lamp_2,1510605829757,0
Staande_Lamp_3,1510605997305,0
Staande_Lamp_3,1510607754704,0
Staande_Lamp_3,1510607740028,1
Staande_Lamp_4,1510606792466,0
Staande_Lamp_5,1510608537002,1
Staande_Lamp_1,1510610906030,1
Staande_Lamp_2,1510608998766,1
Staande_Lamp_3,1510611692076,1
Staande_Lamp_3,1510613013050,0
Staande_Lamp_3,1510612091181,1
Staande_Lamp_4,1510612831651,1
Staande_Lamp_5,1510611655342,0
Staande_Lamp_1,1510614670338,0
Staande_Lamp_2,1510612749813,1
Staande_Lamp_3,1510613972536,0
Staande_Lamp_3,1510615941136,0
Staande_Lamp_3,1510615888745,1
Staande_Lamp_4,1510614767657,0
Staande_Lamp_5,1510614308089,0
Staande_Lamp_1,1510616395003,0
Staande_Lamp_2,1510616130827,0
Staande_Lamp_3,1510616114825,1
Staande_Lamp_3,1510618811649,0
Staande_Lamp_3,1510620891535,1
Staande_Lamp_4,1510619344205,1
Staande_Lamp_5,1510617499096,1
Staande_Lamp_1,1510622467097,0
Staande_Lamp_2,1510620538460,1
Staande_Lamp_3,1510622606499,0
Staande_Lamp_3,1510621881334,0
Staande_Lamp_3,1510622754010,0
Staande_Lamp_4,1510623102605,0
Staande_Lamp_5,1510621332158,0
Staande_Lamp_1,1510623743986,1
Staande_Lamp_2,1510624545571,1
Staande_Lamp_3,1510624331259,1
Staande_Lamp_3,1510625804730,1
Staande_Lamp_3,1510627538112,1
Staande_Lamp_4,1510625145976,0
Staande_Lamp_5,1510625127218,0
Staande_Lamp_1,1510627986536,1
Staande_Lamp_2,1510628003733,0
Staande_Lamp_3,1510629423415,1
Staande_Lamp_3,1510629558775,0
Staande_Lamp_3,1510629415213,0
Staande_Lamp_4,1510629155917,1
Staande_Lamp_5,1510628470852,0
Staande_Lamp_1,1510631980205,0
Staande_Lamp_2,1510632274073,0
Staande_Lamp_3,1510631602299,1
Staande_Lamp_3,1510634270880,0
Staande_Lamp_3,1510634753478,1
Staande_Lamp_4,1510633003175,1
Staande_Lamp_5,1510632417824,0
Staande_Lamp_1,1510635620416,1
Staande_Lamp_2,1510635149397,0
Staande_Lamp_3,1510634519711,0
Staande_Lamp_3,1510636423745,0
Staande_Lamp_3,1510638273246,1
Staande_Lamp_4,1510636312729,0
Staande_Lamp_5,1510635944646,1
Staande_Lamp_1,1510637927722,1
Staande_Lamp_2,1510638250517,0
Staande_Lamp_3,1510638946907,1
Staande_Lamp_3,1510640546685,0
Staande_Lamp_3,1510641733964,0
Staande_Lamp_4,1510641350772,1
Staande_Lamp_5,1510640880149,1
Staande_Lamp_1,1510641478877,0
Staande_Lamp_2,1510643587589,0
Staande_Lamp_3,1510641678295,1
Staande_Lamp_3,1510642520227,1
Staande_Lamp_3,1510644192605,1
Staande_Lamp_4,1510643571305,0
Staande_Lamp_5,1510642091066,0
Staande_Lamp_1,1510646614056,1
Staande_Lamp_2,1510647520430,0
Staande_Lamp_3,1510647635644,0
Staande_Lamp_3,1510646332647,1
Staande_Lamp_3,1510649157657,1
Staande_Lamp_4,1510648228052,1
Staande_Lamp_5,1510646088490,1
Staande_Lamp_1,1510650871276,0
Staande_Lamp_2,1510649621636,0
Staande_Lamp_3,1510650591854,0
Staande_Lamp_3,1510651633816,1
Staande_Lamp_3,1510651967920,0
Staande_Lamp_4,1510650506850,0
Staande_Lamp_5,1510649550183,0
Staande_Lamp_1,1510652193445,0
Staande_Lamp_2,1510654891590,1
Staande_Lamp_3,1510653284514,0
Staande_Lamp_3,1510654510304,1
Staande_Lamp_3,1510657128982,0
Staande_Lamp_4,1510655553406,0
Staande_Lamp_5,1510653491357,1
Staande_Lamp_1,1510657793816,1
Staande_Lamp_2,1510655983599,1
Staande_Lamp_3,1510658644698,1
Staande_Lamp_3,1510657878268,0
Staande_Lamp_3,1510658191944,0
Staande_Lamp_4,1510658610068,0
Staande_Lamp_5,1510658413186,0
Staande_Lamp_1,1510660399222,1
Staande_Lamp_2,1510659866377,0
Staande_Lamp_3,1510661978412,1
Staande_Lamp_3,1510662004812,1
Staande_Lamp_3,1510663972325,1
Staande_Lamp_4,1510661742475,0
Staande_Lamp_5,1510661212173,1
Staande_Lamp_1,1510663136110,1
Staande_Lamp_2,1510664947689,1
Staande_Lamp_3,1510665858315,0
Staande_Lamp_3,1510666019332,1
Staande_Lamp_3,1510668171676,0
Staande_Lamp_4,1510664746834,1
Staande_Lamp_5,1510664613744,0
Staande_Lamp_1,1510667712131,1
Staande_Lamp_2,1510667543336,1
Staande_Lamp_3,1510667220458,1
Staande_Lamp_3,1510670619765,1
Staande_Lamp_3,1510669582396,0
Staande_Lamp_4,1510667853823,0
Staande_Lamp_5,1510668462527,1
Staande_Lamp_1,1510671663793,1
Staande_Lamp_2,1510670639953,1
Staande_Lamp_3,1510672368470,1
Staande_Lamp_3,1510671627012,0
Staande_Lamp_3,1510675000214,1
Staande_Lamp_4,1510674107771,0
Staande_Lamp_5,1510671990870,1
Staande_Lamp_1,1510675700671,1
Staande_Lamp_2,1510675561317,1
Staande_Lamp_3,1510674084181,0
Staande_Lamp_3,1510675937090,0
Staande_Lamp_3,1510677862741,1
Staande_Lamp_4,1510676063273,1
Staande_Lamp_5,1510674335709,1
Staande_Lamp_1,1510678078987,0
Staande_Lamp_2,1510680019226,0
Staande_Lamp_3,1510678131668,0
Staande_Lamp_3,1510679952980,1
Staande_Lamp_3,1510681148178,0
Staande_Lamp_4,1510679478326,0
Staande_Lamp_5,1510679584427,0
Staande_Lamp_1,1510682331294,0
Staande_Lamp_2,1510682497587,0
Staande_Lamp_3,1510682161706,0
Staande_Lamp_3,1510683950850,0
Staande_Lamp_3,1510685125077,0
Staande_Lamp_4,1510683179574,1
Staande_Lamp_5,1510684163327,0
Staande_Lamp_1,1510687315264,0
Staande_Lamp_2,1510687249326,0
Staande_Lamp_3,1510686033298,0
Staande_Lamp_3,1510686492037,1
Staande_Lamp_3,1510688194455,1
Staande_Lamp_4,1510688279935,0
Staande_Lamp_5,1510687475259,1
Staande_Lamp_1,1510688578590,0
Staande_Lamp_2,1510688261148,0
Staande_Lamp_3,1510688523551,0
Staande_Lamp_3,1510690010343,1
Staande_Lamp_3,1510691435185,1
Staande_Lamp_4,1510692259488,1
Staande_Lamp_5,1510688836087,0
Staande_Lamp_1,1510691940541,1
Staande_Lamp_2,1510692749402,1
Staande_Lamp_3,1510691789266,1
Staande_Lamp_3,1510693884669,1
Staande_Lamp_3,1510696822978,0
Staande_Lamp_4,1510695224833,0
Staande_Lamp_5,1510692973395,1
Staande_Lamp_1,1510697696238,1
Staande_Lamp_2,1510696729874,0
Staande_Lamp_3,1510697517597,0
Staande_Lamp_3,1510699168979,1
Staande_Lamp_3,1510699460644,1
Staande_Lamp_4,1510697418115,1
Staande_Lamp_5,1510695948384,1
Staande_Lamp_1,1510701536631,0
Staande_Lamp_2,1510700531330,1
Staande_Lamp_3,1510700771747,0
Staande_Lamp_3,1510702416539,1
Staande_Lamp_3,1510704050483,0
Staande_Lamp_4,1510700552949,1
Staande_Lamp_5,1510700463200,0
Staande_Lamp_1,1510702742077,0
Staande_Lamp_2,1510704657382,1
Staande_Lamp_3,1510702768160,0
Staande_Lamp_3,1510706577892,1
Staande_Lamp_3,1510706559184,1
Staande_Lamp_4,1510706374430,1
Staande_Lamp_5,1510703796688,0
Staande_Lamp_1,1510707954990,1
Staande_Lamp_2,1510707694571,0
Staande_Lamp_3,1510708268007,0
Staande_Lamp_3,1510707626758,1
Staande_Lamp_3,1510711460662,0
Staande_Lamp_4,1510709084503,1
Staande_Lamp_5,1510709510958,1
Staande_Lamp_1,1510711561738,1
Staande_Lamp_2,1510710918247,0
Staande_Lamp_3,1510711620660,1
Staande_Lamp_3,1510711803380,1
Staande_Lamp_3,1510713241947,0
Staande_Lamp_4,1510713584395,0
Staande_Lamp_5,1510711098300,0
Staande_Lamp_1,1510713849620,0
Staande_Lamp_2,1510713477455,1
Staande_Lamp_3,1510714594831,0
Staande_Lamp_3,1510714970978,1
Staande_Lamp_3,1510716559100,1
Staande_Lamp_4,1510715169447,0
Staande_Lamp_5,1510714449660,0
Staande_Lamp_1,1510718199151,0
Staande_Lamp_2,1510717204956,1
Staande_Lamp_3,1510719057900,1
